doc_id,filename,tier_claude,tier_gpt,tier_change,comp_claude,comp_gpt,delta_comp
c66d149eb000e651c2f76450e73610c7aa8474969dbe96f0f5cf4d7a3f151cac,2023-06-06_181003_Board_Letter_23-2009_181003.pdf,3,3,0,1.45,2.25,-0.8
872b8a24acb092e33ffb2dc19d6107fa7da30407c1493ce6cb22137fa90f3246,DATA AND ANALYTICS SOLUTION.pdf,3,3,0,2.1,2.9,-0.8
30aacb5e5e603b6845df3ed5cd37e245aa0e5ce8acca8a0f8b0b9d18541e6246,2025-06-03_203291_Board_Letter_25-2882_203291.pdf,3,3,0,1.85,1.05,0.8
dae6ffa9db3eab1d92d930c94b72eda3c54f60ebdbfe21a0beb67220b165e987,2022-01-11_164901_LACDAS_BL_22-0155_164901.pdf,4,4,0,0.15,0.95,-0.8
5ae0f5625ee7646b1e2f67d9bee97cf09cefa96a99377956ebce92f0e8915778,2022-04-05_167814_KB_MOTION_22-1456_167814.pdf,3,3,0,1.65,2.45,-0.8
de67120660d5e2e2ffc17b7f1b29ca4b54ad3d268307f1947600ae9aad056b76,2025-09-02_205857_Ordinance_25-4247_205857.pdf,3,3,0,2.05,2.85,-0.8
eb6a110986e3397681d56f56eb4df08bb1e12a52119ab12092441d3db639c76f,2023-11-21_186100_Report_23-4195_186100.pdf,3,3,0,2.7,1.9,0.8
1f26cf08b9d27267ed394216ee796ce505dd993303b9b8284f84d090a7d1d630,2021-11-02_Statement_of_Proceedings_for_1122021_1115392.pdf,3,3,0,2.35,3.15,-0.8
ee567d4c510b7725439c31d4ab62412776a85bcf3170696dd67cf6643568b005,2022-11-15_174455_Board_Letter_22-4114_174455.pdf,4,4,0,0.15,0.95,-0.8
ee32f7077104f81d75248bfa3d48baa664801125f051661af2db23e31acf1652,2020-10-13_149501_DOPR_Board_Letter_20-5379f_149501.pdf,4,4,0,0.15,0.95,-0.8
85ee2427a64c6d6541db99e57787a1f2e94240adc9637f58a8a8ff2706bdccf8,2025-02-21_02-21-25_Board_Meeting_Transcript_C_1178512.pdf,3,3,0,2.25,3.0,-0.75
cfc9977b6efaf72849d253c3deb13e6c4d8f5b7996baa8bc775497b30bf63bb2,2025-06-24_203367_Board_Letter_25-2933_203367.pdf,4,4,0,0.15,0.9,-0.75
a035a0a5a141964834e9ec2d9c7960d4d2e733340dcc6e71a4aa304ec7f584f3,2025-01-14_199113_Board_Letter_25-0216_199113.pdf,3,3,0,1.95,2.7,-0.75
6eb3068c038dad333154bd6eda06487a8b0504999d69493da20fa025d2c292cf,2024-02-13_188533_Presentation_23-3603_188533.pdf,3,3,0,1.6,2.35,-0.75
73eaeb11f3b49280a5a6c5119d2b6ee523dec50faaae4e7d845fb29d0095fd7f,2022-07-12_170495_Board_Letter_22-2580_170495.pdf,4,4,0,0.15,0.9,-0.75
2a06525cff80235c0f964321737f06095b0a2dc3c66a613a18e27965b538adb7,2025-05-06_202321_Board_Letter_25-2250_202321.pdf,3,3,0,1.8,1.05,0.75
4729d84f965e55aa39d56d6472fe774576be35dbcd5b5631a0690836b8041f97,2025-02-18_199983_Board_Letter_25-0837_199983.pdf,3,3,0,1.95,1.2,0.75
e6b9975c2a072ead1b771864d3b9138f86499e3ff67dd73e5d10bc8c789aeb8d,2025-06-10_203454_Board_Letter_25-2972_203454.pdf,2,2,0,4.65,3.9,0.75
224c448b3abea29910203905dbffa0ee455af030d275151037a6965367f12ab7,2023-02-28_178229_Board_Letter_23-0849_178229.pdf,3,3,0,2.65,1.9,0.75
84ebd7caeb560525c6c8ad7ec49c468111496b228c9c2ecb4f7f77abfa063b43,2025-03-19_201553_Disaster_Recovery_Roundtable_25-1764_201553.pdf,3,3,0,2.15,2.9,-0.75
8a191ab8881642a2365ba0de9faeb0cf7799d030e041968d206b543984235279,2025-05-06_202818_Revised_motion_by_Supervisor_Hahn_and_Horvath_Exempt_from_Cluster_25-2488_202818.pdf,3,3,0,1.3,2.05,-0.75
4f6e5ff8c3668c24da8abe56cfe39ed88d87348c2c17d7c37b65a03b9f44da58,2025-04-01_201447_Board_Letter_25-1704_201447.pdf,4,4,0,0.15,0.9,-0.75
93fb1fcb19a0cd14b85e039342a3bc245ec99ef8cbe79e2e1fe69a26797dc874,2024-06-04_192102_Motion_by_Supervisor_Barger_24-2129_192102.pdf,3,3,0,3.3,2.55,0.75
c8050585d0bfa76383c5959c823c459162ea021196a9d868fe9b759e654265ed,2023-09-26_183530_Board_Letter_23-3057_183530.pdf,3,3,0,1.95,1.2,0.75
a4b0d472a0be73228b9093f692cea46f0f9b4522710f762696fde1351490b7bb,2022-10-18_173825_Board_Letter_22-3752_173825.pdf,3,3,0,2.15,1.4,0.75
af7aea97e1329323afa0c34ce5aa321e0245d592189f6d93138ca9990849c2d8,2020-05-12_145716_Public_Comment_20-2548_145716.pdf,4,4,0,0.15,0.9,-0.75
da5c45b672730e92aaadf2d37b6361cb5a4508257fa9fcd0d8f750d4ed886134,2023-03-21_178904_Public_CommentCorrespondence_23-1166_178904.pdf,4,4,0,0.0,0.75,-0.75
ced1f90f014d407044f28edcf55acb1377674c56ad74cded24b78698b855bb42,2023-12-19_185789_Public_CommentCorrespondence_23-4105_185789.pdf,3,3,0,2.5,3.25,-0.75
9d7a65db1d1b98f32b80362f4a7325ede13b0b2bb1948ad044b0c0ebc5b9c7d9,2023-03-21_178992_Report_23-1142_178992.pdf,3,3,0,2.5,1.75,0.75
7f36b7705268363dff0f2f8eb7451abd7333973986730ca93d59c9dad5281082,2023-12-05_186121_Board_Letter_23-4270_186121.pdf,4,4,0,0.15,0.9,-0.75
de74c6a74bcaef425c22ce167914c47e06afb76148ca94c13d50a89fd94e5b6d,2020-06-23_146723_CEO_Report_20-3262a_146723.pdf,3,3,0,2.7,1.95,0.75
947c9db0383f4f90fa8e712c0b9dc39709a527388f83ec87d9d8224bcb61d097,2022-01-25_165508_DOMH_Board_Letter_22-0378_165508.pdf,3,3,0,2.7,3.45,-0.75
c6f6893fc6aad46361ebcd85c1dda6dc0436d7548effd29a4ffedcd3deee65af,2024-04-09_190343_Report_24-1275_190343.pdf,3,3,0,1.85,2.6,-0.75
530ed8b9a7d560a7bf55aa063214632fbd9676c28e7cbb167028ab432aeff1a6,2025-06-17_204136_Motion_by_Supervisors_Solis_and_Horvath_Updates_Following_Cluster_25-3096_204136.pdf,3,3,0,2.7,3.45,-0.75
9977ab52c74161f30545d110fb212cbf719aeb5e1b0566270f094986a3601015,2023-07-25_182628_Motion_by_Supervisors_Solis_and_Horvath_23-2648_182628.pdf,3,3,0,2.2,2.95,-0.75
30dc27fa3f166031157abe26e245eb338940c3b44059eeb7ab67f18b1e9aa6d7,2025-06-03_203188_Board_Letter_25-2820_203188.pdf,3,3,0,3.2,2.45,0.75
fb5ff61deb7a01b04feaa2873299fd05e298636585d723440201e9619ce5652a,2022-01-25_165857_Report_22-0438_165857.pdf,3,3,0,2.1,2.85,-0.75
b316ae67ce8cce30fa0620af3c448c1429291e5796b54310789cd1be9fbbe100,2021-02-23_154054_Report_21-0897_154054.pdf,3,3,0,1.5,2.25,-0.75
4732ddcd1ceb0f79bdf49e3399a68c27e43c9b414ed47eb3929a4d813545244f,2022-07-12_170662_Findings_Conditions_and_Order_22-2636_170662.pdf,3,3,0,1.95,1.2,0.75
cbf4c971acf013617601553c144accfeb1d094d6cf663f5ef4baa254acab4e33,2022-06-28_169993_Board_Letter_22-2348_169993.pdf,3,3,0,2.3,1.55,0.75
ab51173bb7e60b4deaaaed65843123806caee27bb127f9a4f1cad52493829c22,2024-01-23_187770_Board_Letter_24-0278_187770.pdf,4,4,0,0.15,0.9,-0.75
78e5080edce46cbd7cd80d9a6cf8280a16e0ff102cbf45f3142550cc18b7a901,2025-06-10_203278_Board_Letter_25-2872_203278.pdf,3,3,0,3.15,2.4,0.75
415cf2f9cb1934be1955b1f8c25b7ff4bfae5de9f0b4fcad1a7014c116c664b9,2025-06-10_203712_Motion_by_Supervisor_Mitchell_25-2957_203712.pdf,3,3,0,2.8,2.05,0.75
b2b8b6f3af8a013c6615cf85467f3ccc26777937ccf13b375678a334c156ec0b,2025-02-11_202626_Public_Safety_Cluster_Meeting_Transcript_25-0008_202626.pdf,3,3,0,3.2,2.45,0.75
20d39ff595f7b5ae6df8705df1a1dbe61994ca02595292bdc3ca38f17650dfa8,2024-01-09_187198_Board_Letter_24-0054_187198.pdf,3,3,0,2.25,1.5,0.75
a7d03ea51210a24a3e25caa94f55a50ee4bb8e2f63f2f7ea3c9580802bd692c1,2025-06-10_203472_Board_Letter_25-2985_203472.pdf,3,3,0,2.75,2.0,0.75
2104f6a9bf5977def81c0942efeccd867951b2deddb9698a41f3f1dd8f9d6d47,2025-09-02_206357_Board_Letter_25-4564_206357.pdf,3,3,0,1.8,1.05,0.75
7f025978f91f42d58b75f9e3c4b2c284e1f045b368216a55089122c79a1bde30,2024-05-21_191932_Certified_Ordinance_24-0022_191932.pdf,4,4,0,0.15,0.9,-0.75
1e5d9e3906d83d502e3c1145f95341633b8ec0a0bb03bbc8d83f3f96c4365403,2023-06-27_181683_Board_Letter_23-2313_181683.pdf,3,3,0,1.8,1.05,0.75
e703a82a93b5f7be0e7a1eeb77f6d287d70cf14662a9c12c26122928d11e78ef,2022-02-08_165373_REPORT_16-1656_165373.pdf,2,2,0,4.35,3.6,0.75
c6d0093c0d5401aaa9666446dc2bb9cbea362fd833de255a43d90a13c55622fd,2025-05-06_203001_Revised_Motion_by_Supervisor_Mitchell_25-2177_203001.pdf,2,2,0,4.95,5.7,-0.75
dcd7d4ee839df259ed269cd8ed11c5a9ad731bc8d66897e36f336d9818949052,2020-09-29_149241_Motion_by_Supervisors_Barger_and_Solis_20-5232_149241.pdf,3,3,0,3.25,2.5,0.75
d189f4b3cdc8276d563656fcffdc86098c0a612dbc9e26e928ccf33ded5c729c,2025-05-13_202631_Board_Letter_25-2355_202631.pdf,3,3,0,1.95,1.2,0.75
caf32f96df467a5df86aaecd12901e65e825ebc8e92dd0774c71e8390c0a270f,2023-06-06_181145_Board_Letter_23-2079_181145.pdf,3,3,0,1.8,1.05,0.75
a8671ac062ef791661a3a64a42fb75548135f8aebba4fd6cd41af354671e2f8d,2022-06-28_170360_Report_22-2453_170360.pdf,1,1,0,6.5,7.25,-0.75
61580f81676734f4427737830c9ab74a485d2d7702af1df22d9d709589f2896a,2025-12-16_210797_Motion_by_Supervisor_Hahn_Exempt_From_Cluster_25-6889_210797.pdf,3,3,0,1.6,2.35,-0.75
6ea6e33000af2b9035f428fbab8563f1e0a9da3ff1bb007056f3726c22a743a9,2023-05-02_179934_Board_Letter_23-1587_179934.pdf,3,3,0,2.85,2.1,0.75
519e2079d8ba837224733960a3859e114ddf98e1540607b13f29494d22b7665b,2024-02-06_188221_Board_Letter_24-0494_188221.pdf,3,3,0,1.95,1.2,0.75
5e6b218d64b214f7f8c1a7ce243e362aa6ebbc0b68fa10d4548cfa678d1ce844,2022-12-20_176082_Report_22-4699_176082.pdf,3,3,0,2.25,3.0,-0.75
45587dcdde1ca9c7685057015ded732f16fc1310aa1b32a2cd770a8b213328df,2023-03-07_178618_Report_23-0991_178618.pdf,3,3,0,1.95,1.2,0.75
ba75a05126bd7a1e2fe6763ca908fac5e414907fa0ad67fa16ee16a9b5e46a60,2022-08-02_171368_Public_CommentCorrespondence_22-2876_171368.pdf,3,3,0,1.75,2.5,-0.75
96739d9f11620efb09631334a5d677d65ba9ba8477c4fe618aeb2bd88bb27ee2,2020-09-01_148460_memo_20-4483_148460.pdf,3,3,0,3.3,2.55,0.75
3944f29987c2d386e17fa8e863b3a008afab2e789bf3ab70e5c0ffd6bb1225f2,2025-12-09_210553_Motion_by_Supervisor_Horvath_Exempt_From_Cluster_25-6789_210553.pdf,4,4,0,0.0,0.75,-0.75
f6bc80bba74ad93ece3bb1c771e859332d89eb2a0fd30e350039e6e2bb56286d,2024-11-26_197343_Board_Letter_24-5316_197343.pdf,3,3,0,2.25,1.5,0.75
330037c602a6ddddaf8ffdba7ceb85ee682faca0303c586ff7e74e6a31068d18,2024-02-27_184645_Report_23-3384_184645.pdf,3,3,0,2.6,3.35,-0.75
80dafeacb7f887374c6737f0d90d4102cb4fe951d4ccfcd22936e8195a6fd8b6,2023-03-21_179408_SOP_23-1066_179408.pdf,2,2,0,4.6,3.85,0.75
b0ce59d46d8539953029362c8603607e0d74a5a3f41e5342112d1b47d13e2992,2025-10-21_208697_Board_Letter_25-5661_208697.pdf,3,3,0,1.8,1.05,0.75
2a27576a7f7d6b02836bbe03f462a2a87ec35eb27d9c64406f3d6e8317d63d79,2022-04-05_167629_CEO_Board_Letter_22-1348_167629.pdf,3,3,0,3.1,2.35,0.75
752ce02dc4b757b9a2a9132d3ef013e805a0f544856d77b0bbd674d04afd93b6,2024-11-26_196941_Board_Letter_24-4896_196941.pdf,3,3,0,1.8,1.05,0.75
5f74c80f14696cf43c6330692a95020696d81348ab9895d9e93eeadb3250aa58,2024-06-04_191832_Board_Letter_24-1965_191832.pdf,3,3,0,1.95,1.2,0.75
c96278a4fe7f512e336d85bb1ec27d9c85d8f1d858bb82f1301a6239834185f3,2026-03-03_213069_Motion_by_Supervisor_Hahn_26-1249_213069.pdf,2,2,0,4.25,3.5,0.75
c8fb4ded10c8627cf594e22e9adca7d1cd256b82bacebdb53fc0a8dd4fc33328,2022-09-27_172956_Motion_by_Supervisors_Solis_and_Hahn_22-3490_172956.pdf,2,2,0,4.85,4.1,0.75
b2a48e19c00292994308b14a645b1fe9fb8c549b13d0760a23d740bcf0517efd,2022-03-01_166663_Public_Comment_22-0819_166663.pdf,2,2,0,3.55,4.3,-0.75
71f5230584331b6320f8fb42b59831fc3dbb1f1490eee4a06bd8226139504230,2023-11-07_185329_Board_Letter_23-3924_185329.pdf,4,4,0,0.15,0.9,-0.75
5d4585353034c91248f940c897404d949de0eb186431fce6fdba445ae2f3eeb0,2021-09-28_161932_PC_12-9998_161932.pdf,3,3,0,2.35,3.1,-0.75
962aea6ab2807d9bb2218abee2a57c8063554cb1cec03a853aea9150fdd85360,2022-07-26_171016_Board_Letter_22-2747_171016.pdf,3,3,0,1.8,2.55,-0.75
4f9fa50f5f71dc3f1886b9d39ea64abe4132654feff60a7eb43d307f8e616c95,2024-10-22_196817_Revised_Board_Letter_24-4686_196817.pdf,4,4,0,0.15,0.9,-0.75
ca99826a61f34d811fe1486680f48cc547501d2233ecb7c040b07cbe4701d7b2,2024-02-27_188773_Public_CommentCorrespondence_12-9998_188773.pdf,3,3,0,1.95,1.2,0.75
9775fe6be9c03da4983aea7a51480437fd75204dfb174364dc66c1fa4b856c37,2025-08-12_205649_Board_Letter_25-4229_205649.pdf,4,4,0,0.0,0.75,-0.75
a326d8efa831008ff4f93b9eacf24a6f75d2285ac927427c8a0010037e908e46,2026-01-06_210959_Board_Letter_26-0021_210959.pdf,3,3,0,1.8,1.05,0.75
566fed2113284c39be52672600f0e4a81328cc1d3806ec09391ea6ad7fb4e5ef,2022-10-04_173028_Board_Letter_22-3513_173028.pdf,4,4,0,0.15,0.9,-0.75
027f3fb3b250701e693263050bad22893366c74da650bc9fa87a702dd98583f0,2024-06-18_Statement_of_Proceedings_for_the_Policy_Presentations_Meeting_held_6182024_1163480.pdf,3,3,0,2.5,1.75,0.75
cbdaff4eebe1ad9d4b5e2ff96b961e94e91e52c0be226f0a80d2fc9076ffc179,2025-09-30_208131_Report_25-5315_208131.pdf,3,3,0,2.55,1.8,0.75
ed99ac55330deb898c48ad2143fa461f16ddff6fa8f7400a1ee79228cb5b646c,2025-10-07_207846_Board_Letter_24-4352_207846.pdf,4,4,0,0.15,0.9,-0.75
b00540fbdc7f64768e0550d82773a115404fcc797c2eea62ff2ec161a4e2ceb3,2020-06-23_146684_Report_08-1665_146684.pdf,4,4,0,0.15,0.9,-0.75
5f6d6f5ad7a55888ea59a16e2ed9d176c95c7c2da22e3e92210836940a0f24a2,2025-09-30_207906_1-4_093025_Report_Back_on_Promoting_Economic_Resilience_Supporting_Small__207906.pdf,3,3,0,2.1,2.85,-0.75
5902d40f434e2e6bff23eab32bf8a7c4c7e1df77701211a7360c8c1581d189c8,2024-06-25_192398_Board_Letter_24-2305_192398.pdf,3,3,0,1.95,1.2,0.75
f92693d63ff5d6b79d5130d5f2bf33d84313a69ff3cb365c666d89c15bcf40b1,2025-04-01_201772_Motion_by_Supervisor_Barger_25-1939_201772.pdf,3,3,0,1.85,2.6,-0.75
1fbec8451dd48040c784f011f9e19580e8069d7668780c5e33ca47b79db747af,2026-02-13_212321_Community_Services_Cluster_Meeting_Transcript_26-0366_212321.pdf,4,4,0,0.9,0.15,0.75
4386152c124a38d4dcaf5d730fae16d5097ccacaa40b1f6f4ac77a8f2386ac3c,2021-04-20_155279_DOPW_Board_letter_21-1588_155279.pdf,3,3,0,2.7,3.45,-0.75
b196c7d9b67af6ac07736df316147a6b453db8299999cdb3124cd241c6ede96c,2020-11-10_Statement_of_Proceedings_for_11102020_1081554.pdf,4,4,0,0.15,0.9,-0.75
03090019b7079d3671e2a104f65f0cd03877719eaecf5effeed7add21cdab502,2026-03-03_213481_Ordinance_26-1415_213481.pdf,3,3,0,1.95,1.2,0.75
4ddae880a9b509f9f7ae46afdd454ea1c6ce27127b0d8bde350ba6c0722de037,2021-06-22_159531_Report_62221_21-2547_159531.pdf,3,3,0,2.45,3.2,-0.75
f3327d425833085dccb139e8de8a07bea84b57d2596f650a3d64469e8c2cbe38,2022-09-06_172111_Board_Letter_22-3158_172111.pdf,2,2,0,3.8,4.55,-0.75
e1e728bc9625aed4f96b72e8ec58e307dbe470744578c30507f49348d2840094,2021-05-04_157846_WDACS_BOARD_LETTER_21-1838_157846.pdf,3,3,0,1.95,1.2,0.75
16da320cfd5c16eb0864a11665204f20967e8269f5c876104fb7c4dc871cab04,2021-08-10_160700_Public_Comment_20-4861_160700.pdf,3,3,0,2.35,1.6,0.75
2f5bb7438312b517c39d8765ba77f7c32d07ca8601156b47ec9997cb4de9defa,2022-01-25_165602_Public_Comment_22-0436_165602.pdf,2,2,0,4.35,3.65,0.7
88f3f13a650bc142193fde5af5c9ab6e021448cba15a7f0a489fff67966a76d6,2025-09-02_205326_Public_CommentCorrespondence_25-3886_205326.pdf,3,3,0,2.3,1.6,0.7
b4a358f8a061a9b72014af674c57fc59924082f9bbf9d75ac767902810edffc3,2023-06-06_181935_SOP_23-2119_181935.pdf,3,3,0,2.55,3.25,-0.7
133faca176af469e4206a8494670240d2393a8fbe9c2966ad20e0421b8be72e2,2024-06-04_191959_Board_Letter_24-2067_191959.pdf,3,3,0,1.55,2.25,-0.7
3c4eededd6ff1ffc745500ad1b2bb85bacba66e47335b3c39d20b6f033b44bd8,2024-02-27_188935_Report_23-3384_188935.pdf,3,3,0,2.65,3.35,-0.7
51a88399f9a8e0dbd3f3f99152fb3b77f6e8af03e6538d2a3bf90f577a038089,2025-02-04_199540_Board_Letter_25-0532_199540.pdf,3,3,0,1.85,2.55,-0.7
eb8832ea6bd939138ffaa761879abed038708f0d4cf63c507980722d2e1ad0ef,2020-03-10_144415_DOHS_Board_Letter_20-1548_144415.pdf,3,3,0,2.7,2.0,0.7
826f1c978e26def22daeb449e979e29ea7d2af4f8be8f465a004a2035231f7b6,2024-06-04_190383_Board_Letter_24-1378_190383.pdf,3,3,0,2.05,1.35,0.7
3315a9851276ecc0f960a7cc7a039aa7d04f93805d3d6e1517462ff9579f9895,2024-09-24_195357_Board_Letter_24-4110_195357.pdf,3,3,0,1.75,1.05,0.7
fbff2223b1d3fe1a1f236ba8578fe0596d012740fc4a4ebd274796b67ec8a5ba,2025-11-04_209444_SOP_25-5587_209444.pdf,3,3,0,3.45,2.75,0.7
b45f2c1e7dffa1f69e92956b9723279a04400d3aab069eb1b5e94231e7f39c55,2024-06-04_191795_Board_Letter_24-1943_191795.pdf,3,3,0,2.4,1.7,0.7
0ca94de8a290e541ea034ba1080abaf260f28c64b005a98117b437d07ba06e59,2024-09-10_194810_Board_Letter_24-3525_194810.pdf,3,3,0,2.0,2.7,-0.7
6fd5c8486173c2ef0c4cc9410d04ac6ee73a549df31130b9401ef8e074b49e1f,2025-11-04_209292_Revised_Motion_by_Supervisors_Solis_and_Horvath_25-5958_209292.pdf,3,3,0,1.0,1.7,-0.7
d52a7b85e6b272715616d67a165b34f3f1bcf53414ce4c39c12a5024ca7fc21f,2024-06-06_191825_Board_Letter_24-1957_191825.pdf,3,3,0,2.1,1.4,0.7
1b47716f836502d85f75e177363ec1851dbae2d515a302a320e6e99763c90479,2024-10-22_196492_Board_Letter_24-4685_196492.pdf,3,3,0,3.25,2.55,0.7
65d4bdcd64fa4311b38a50697721294fe6509eaee82a58833872b09be165b3d1,2023-06-27_182011_Report_23-2405_182011.pdf,3,3,0,1.4,2.1,-0.7
fed69d537eebb406b1804d0dd36fff24cf4a612b8c11b60b1359f8f54406c2d8,2025-08-12_205596_Board_Letter_25-4211_205596.pdf,3,3,0,2.8,2.1,0.7
90b659c96b484f4eaae56a04c62ecc850d97bb0e886e92913a01b57de1e441e6,2022-05-03_168618_SKHLS_22-1755_168618.pdf,3,3,0,2.3,3.0,-0.7
10e19568fd53f242f607ff495c70eb6f37ced3096a48575affb9b56bdeced829,2025-12-02_209823_Board_Letter_25-6425_209823.pdf,3,3,0,1.95,2.65,-0.7
af354a8546e4bfd07e5157164bc903f99e26316e03080fe1a7b8690a354639b5,2024-01-23_187650_Board_Letter_24-0227_187650.pdf,3,3,0,1.9,1.2,0.7
53cb264c83adb9fbf7d77613080ca47b50654f2bfc575067765e1b2ef955b2eb,2025-11-04_209582_Public_CommentCorrespondence_25-6187_209582.pdf,3,3,0,2.75,2.05,0.7
7ef85ed334ff85c79a0691cf29aeac744696e023349bbd444366427bd5c6d7ae,2023-02-07_177594_Revised_motion_by_Supervisors_Solis_and_Hahn_23-0584_177594.pdf,3,3,0,1.4,2.1,-0.7
cd06deedbee78c64e647b7493b9d29bc50f6892b810c24a912f644612f6e1759,2025-02-11_202063_Community_Services_Cluster_Meeting_Agenda_25-0008_202063.pdf,3,3,0,1.55,2.25,-0.7
038c5e7678581374575195a74d21db4ae6cf719b02be91a17dca52dd4ea5cf0e,2025-03-18_200344_Public_CommentCorrespondence_23-1210_200344.pdf,3,3,0,1.7,2.4,-0.7
5524c94289a881917b42e9a937ecdbc3aec06f3f251b68c2b62ae5591f09fed1,2022-01-25_Statement_of_Proceedings_for_1252022_1119222.pdf,3,3,0,3.3,2.6,0.7
ce618a90955b7060e29a7e2bdfdab9ca6ca51c690c175cf22acf758cc5c032da,2020-11-24_150880_Report_112420_20-6366_150880.pdf,1,1,0,7.7,8.4,-0.7
36c6998a4941c45868b4ff0764713e7999db28eb6a26a7903229f99ae2fc8ab3,2022-06-14_169640_Board_Letter_22-2198_169640.pdf,3,3,0,2.65,3.35,-0.7
087d1e89c9bbf61f9f7ba6f26de4cf4918c9562b358d887f659b6fc67918599a,2024-06-06_191909_Board_Letter_24-2050_191909.pdf,3,3,0,2.7,3.4,-0.7
1dc9ff62eff9bb4b87f58f4534d9b8cc77299bc3f703146e37af707c1d67a89a,2025-09-30_207881_Board_Letter_25-5173_207881.pdf,3,3,0,1.9,1.2,0.7
c858e7403e373bad9452e598cf5abef58c2bf7a4a5000d0380cc73ab74ad0a26,2024-09-24_195917_SOP_24-4171_195917.pdf,3,3,0,1.65,2.35,-0.7
617f91e07b043d6865f393b3ab5edc16251341d103ff2e0f4ba5aead00a5fa9f,2024-04-09_190087_Public_CommentCorrespondence_24-1252_190087.pdf,3,3,0,2.75,2.05,0.7
82473e5acc4cfd6a7856e332d9e1ab5bae3473e79968dac6640ff3a2d4abe74d,2025-06-03_203631_Motion_by_Supervisor_Mitchell_Updates_Following_Cluster_25-2812_203631.pdf,3,3,0,1.75,1.05,0.7
2f363102fab8c6214866262144d8aac6059265f8750a2191823018e205e8b589,2024-12-03_197906_Revised_motion_by_Supervisors_Hahn_and_Mitchell_24-5614_197906.pdf,3,3,0,1.75,1.05,0.7
794d5f33e0db20aa6749a481a952f400802658a1ba798b892106fbd0e76c1325,2024-01-09_187732_Report_24-0122_187732.pdf,3,3,0,1.6,2.3,-0.7
1f3726e1b02a6b404404728f800e2c2e2499bf2c15a8b3db9be64bd7b2bf08b7,2023-02-28_178076_Board_Letter_23-0820_178076.pdf,3,3,0,2.65,1.95,0.7
06ab1b0c8d867c1d77ad899a48cfd32a5bd37f6ba1a6b3ca234b631adf63d6c3,2021-11-02_163206_Revised_BL_21-3709_11221_163206.pdf,3,3,0,1.8,1.1,0.7
e8ddcdbebbc81bf9464631a5e814b6c3019a755f6bbe3ed24a6f017b57dc581a,2025-05-27_203441_Motion_by_Supervisor_Barger_Updates_Following_Cluster_25-2349_203441.pdf,3,3,0,1.85,2.55,-0.7
87f99f1f9ce3be9fbcb4369f556532123626b8e4e8337a270afe576b049a2d1c,2025-10-07_208075_Report_16-1656_208075.pdf,3,3,0,1.05,1.75,-0.7
49c5733ec4fb2f6ba4b1bae7a54c9e34ddf3d6a85f71a3e5198717a0c71ca395,2023-11-21_185807_Board_Letter_23-4115_185807.pdf,3,3,0,1.35,2.05,-0.7
777d9363435e953af3d7c0529f83b802b2d6e6d4daae64d699c6fc1a317a32c5,2025-02-11_208952_Public_Safety_Cluster_Meeting_Transcript_10222025_25-0008_208952.pdf,3,3,0,1.45,2.15,-0.7
bf49a4ba4edd1f0310fa955259850f38e4cb56235196fea9fd21a8c543a60fc0,MA_IS_2440091_4 LTV.pdf,3,3,0,1.75,1.05,0.7
882f2d3cc45683609a399bd11667fca48cbf1e01f5c9a3f4c5b84e1bb4e65c5d,2024-12-10_197464_Report_24-5410_197464.pdf,3,3,0,1.05,1.75,-0.7
4e2f8ff6bda99b7977ebfd7628e31df37856f5626819e8355f8274fb377e7677,2025-06-10_206669_SOP_25-3007_206669.pdf,3,3,0,2.45,3.15,-0.7
8e7fb703128c0e9c5d2524146bad9335d2e2cfffeac1d8f9c9a87368e1579abf,2024-09-24_195625_Revised_motion_by_Supervisors_Mitchell_and_Solis_24-4143_195625.pdf,3,3,0,2.35,3.05,-0.7
5d44ebb9294f3dcf6980d789b8fa5159c1e938cf7b9e44a61c73e3df207b8dda,2024-02-06_188370_Motion_by_Supervisor_Hahn_24-0556_188370.pdf,3,3,0,2.25,1.55,0.7
f96922502fc6601331b0757a244a94796e521237a31adea01dfa442a43423a64,2021-01-26_153411_CEO_Letter_21-0533_153411.pdf,3,3,0,1.35,2.05,-0.7
c9060d49fedd1faf47f952ab1e04469ad9d0f73e2b132ba4a544ac08cf9cbc3b,2024-07-09_192929_Board_Letter_24-2648_192929.pdf,3,3,0,2.45,1.75,0.7
e151484442e7916bcc4298ba5119c57e099661064545f09ef1b5dee85a3e479f,2025-04-15_201714_Board_Letter_25-1900_201714.pdf,3,3,0,1.95,1.25,0.7
6fda5e9dd842cdcfc0add78119154e0e30b1ec4e3bf4850fc73d2214338493d8,2024-09-24_196426_SOP_24-4137_196426.pdf,3,3,0,2.65,3.35,-0.7
ebed39f1160d94f1d708cbfc072c2766eb72f84bb8a4abf587cb2677b7b33ed5,2022-03-15_167286_Presentation_22-1218c_167286.pdf,3,3,0,3.4,2.7,0.7
50936c3e63d0d18c5f851d7dedfab96aa2a43e32f189810a068e27bbbe88bbc9,2023-02-28_178476_Report_23-0863_178476.pdf,3,3,0,1.25,1.95,-0.7
33ce538132f7ab8aa516a014258987fd9cc62c25a509b6511027fe603581665c,2021-08-10_160907_CEO_BL_21-3198_160907.pdf,2,2,0,4.35,5.05,-0.7
60831091d57c8b0af0035432f7cd492f6e026253313a4183eb036b62ba670f12,2023-02-07_177687_Report_23-0326_177687.pdf,2,2,0,4.4,3.7,0.7
